k,context,entropy,condition,position,target_word
8,"with another friend, Angela Kennedy, a wiry, fast-talking",9.052531242370605,becoming_michelle,13,fast-talking
1,kid,11.237918853759766,becoming_michelle,14,kid
2,fast-talking kid,6.228394508361816,becoming_michelle,14,kid
4,"a wiry, fast-talking kid",4.345602035522461,becoming_michelle,14,kid
8,"another friend, Angela Kennedy, a wiry, fast-talking kid",3.796645164489746,becoming_michelle,14,kid
1,and,11.574933052062988,becoming_michelle,1,and
2,Suzanne and,9.828437805175781,becoming_michelle,1,and
1,wasn’t,9.642510414123535,becoming_michelle,16,wasn’t
2,that wasn’t,8.594525337219238,becoming_michelle,16,wasn’t
4,"sophisticated, because that wasn’t",7.755682468414307,becoming_michelle,16,wasn’t
8,"was rich or overly sophisticated, because that wasn’t",6.8136138916015625,becoming_michelle,16,wasn’t
16,"not to say that everyone at the school was rich or overly sophisticated, because that wasn’t",4.976332187652588,becoming_michelle,16,wasn’t
1,say,9.818024635314941,becoming_michelle,3,say
2,to say,5.430280685424805,becoming_michelle,3,say
4,It’s not to say,5.50348424911499,becoming_michelle,3,say
1,the,12.734390258789062,becoming_michelle,7,the
2,at the,11.857196807861328,becoming_michelle,7,the
4,that everyone at the,10.000981330871582,becoming_michelle,7,the
8,It’s not to say that everyone at the,10.396882057189941,becoming_michelle,7,the
1,and,11.574933052062988,becoming_michelle,12,and
2,"earlier, and",9.65652847290039,becoming_michelle,12,and
4,"few days earlier, and",8.828832626342773,becoming_michelle,12,and
8,"had died just a few days earlier, and",7.9749040603637695,becoming_michelle,12,and
1,days,9.168838500976562,becoming_michelle,10,days
2,few days,6.0772504806518555,becoming_michelle,10,days
4,just a few days,4.737532615661621,becoming_michelle,10,days
8,"turned out, had died just a few days",2.5908637046813965,becoming_michelle,10,days
1,turned,10.989750862121582,becoming_michelle,3,turned
2,it turned,5.020307540893555,becoming_michelle,3,turned
4,"Suzanne’s mother, it turned",0.487255722284317,becoming_michelle,3,turned
1,were,11.316572189331055,becoming_michelle,15,were
2,differences were,7.504136085510254,becoming_michelle,15,were
4,that the differences were,7.828781604766846,becoming_michelle,15,were
8,"us all short, assuming that the differences were",7.824013710021973,becoming_michelle,15,were
16,"It was an idea, I felt, that sold us all short, assuming that the differences were",8.458015441894531,becoming_michelle,15,were
1,that,10.947566986083984,becoming_michelle,6,that
2,"felt, that",8.33646297454834,becoming_michelle,6,that
4,"idea, I felt, that",6.656424522399902,becoming_michelle,6,that
1,that,10.947566986083984,becoming_michelle,12,that
2,assuming that,8.424114227294922,becoming_michelle,12,that
4,"all short, assuming that",7.1725287437438965,becoming_michelle,12,that
8,"felt, that sold us all short, assuming that",6.612819671630859,becoming_michelle,12,that
1,could,10.399933815002441,becoming_michelle,16,could
2,us could,7.259984016418457,becoming_michelle,16,could
4,any of us could,7.619795799255371,becoming_michelle,16,could
8,"the time, how little any of us could",6.382252216339111,becoming_michelle,16,could
16,"think now of how little she’d known at the time, how little any of us could",5.150204658508301,becoming_michelle,16,could
1,the,12.734390258789062,becoming_michelle,9,the
2,at the,11.857196807861328,becoming_michelle,9,the
4,she’d known at the,8.009384155273438,becoming_michelle,9,the
8,now of how little she’d known at the,1.0779266357421875,becoming_michelle,9,the
1,of,12.024920463562012,becoming_michelle,3,of
2,now of,10.732779502868652,becoming_michelle,3,of
4,I think now of,7.3260178565979,becoming_michelle,3,of
1,hospital’s,11.680931091308594,becoming_michelle,16,hospital’s
2,the hospital’s,11.320393562316895,becoming_michelle,16,hospital’s
4,"Michael Riordan, the hospital’s",6.843998908996582,becoming_michelle,16,hospital’s
8,"in my interview with Michael Riordan, the hospital’s",7.956629753112793,becoming_michelle,16,hospital’s
16,"brazenly, I suppose, I laid all this out in my interview with Michael Riordan, the hospital’s",8.187225341796875,becoming_michelle,16,hospital’s
1,my,12.444364547729492,becoming_michelle,10,my
2,in my,9.192947387695312,becoming_michelle,10,my
4,this out in my,9.515960693359375,becoming_michelle,10,my
8,"suppose, I laid all this out in my",7.82828426361084,becoming_michelle,10,my
1,I,11.117331504821777,becoming_michelle,4,I
2,"suppose, I",7.422876834869385,becoming_michelle,4,I
4,"brazenly, I suppose, I",6.571110248565674,becoming_michelle,4,I
1,outside,10.25705623626709,becoming_michelle,11,outside
2,go outside,5.194490909576416,becoming_michelle,11,outside
4,me to go outside,4.995458602905273,becoming_michelle,11,outside
8,my mother started nudging me to go outside,4.816683769226074,becoming_michelle,11,outside
1,and,11.574933052062988,becoming_michelle,12,and
2,outside and,11.72823715209961,becoming_michelle,12,and
4,to go outside and,8.3411226272583,becoming_michelle,12,and
8,mother started nudging me to go outside and,8.541400909423828,becoming_michelle,12,and
1,go,10.900910377502441,becoming_michelle,10,go
2,to go,6.861752510070801,becoming_michelle,10,go
4,nudging me to go,6.661742687225342,becoming_michelle,10,go
8,"by, my mother started nudging me to go",5.589331150054932,becoming_michelle,10,go
1,become,9.100924491882324,becoming_michelle,8,become
2,had become,7.432523250579834,becoming_michelle,8,become
4,"time, convenience had become",6.368007183074951,becoming_michelle,8,become
8,"Barack gone all the time, convenience had become",6.063085556030273,becoming_michelle,8,become
1,important,10.641288757324219,becoming_michelle,12,important
2,most important,9.35689640045166,becoming_michelle,12,important
4,the single most important,8.282960891723633,becoming_michelle,12,important
8,"time, convenience had become the single most important",7.560844898223877,becoming_michelle,12,important
1,all,11.139111518859863,becoming_michelle,3,all
2,gone all,5.00324010848999,becoming_michelle,3,all
4,With Barack gone all,5.3516764640808105,becoming_michelle,3,all
1,in,11.458725929260254,becoming_michelle,8,in
2,"school, in",8.008005142211914,becoming_michelle,8,in
4,"me at school, in",8.607605934143066,becoming_michelle,8,in
8,"two years ahead of me at school, in",7.655186653137207,becoming_michelle,8,in
1,ahead,9.944877624511719,becoming_michelle,3,ahead
2,years ahead,1.469617247581482,becoming_michelle,3,ahead
4,He’s two years ahead,1.9387284517288208,becoming_michelle,3,ahead
1,"brother,",10.062808990478516,becoming_michelle,14,"brother,"
2,"my brother,",9.722829818725586,becoming_michelle,14,"brother,"
4,"class as my brother,",7.642382621765137,becoming_michelle,14,"brother,"
8,"school, in the same class as my brother,",7.745901584625244,becoming_michelle,14,"brother,"
1,climbing,8.764707565307617,becoming_michelle,15,climbing
2,busy climbing,8.736662864685059,becoming_michelle,15,climbing
4,student who’s busy climbing,6.980310916900635,becoming_michelle,15,climbing
8,of some hotshot law student who’s busy climbing,6.320395469665527,becoming_michelle,15,climbing
16,"Next to your name is another name, that of some hotshot law student who’s busy climbing",5.774985313415527,becoming_michelle,15,climbing
1,hotshot,10.265592575073242,becoming_michelle,10,hotshot
2,some hotshot,9.248517036437988,becoming_michelle,10,hotshot
4,that of some hotshot,11.564362525939941,becoming_michelle,10,hotshot
8,"name is another name, that of some hotshot",10.11580753326416,becoming_michelle,10,hotshot
1,your,12.634740829467773,becoming_michelle,2,your
2,to your,11.106012344360352,becoming_michelle,2,your
1,February,9.841571807861328,becoming_michelle,9,February
2,of February,6.774603843688965,becoming_michelle,9,February
4,the evening of February,4.990344524383545,becoming_michelle,9,February
8,on my mind during the evening of February,5.007094860076904,becoming_michelle,9,February
1,joint,8.746864318847656,becoming_michelle,15,joint
2,a joint,8.31488037109375,becoming_michelle,15,joint
4,Barack addressed a joint,3.8418965339660645,becoming_michelle,15,joint
8,"of February 24, when Barack addressed a joint",1.6280776262283325,becoming_michelle,15,joint
16,"This was on my mind during the evening of February 24, when Barack addressed a joint",1.7602005004882812,becoming_michelle,15,joint
1,mind,9.75571346282959,becoming_michelle,4,mind
2,my mind,7.506999969482422,becoming_michelle,4,mind
4,was on my mind,5.702596664428711,becoming_michelle,4,mind
1,in,11.458725929260254,becoming_michelle,6,in
2,family in,9.692239761352539,becoming_michelle,6,in
4,African American family in,8.837133407592773,becoming_michelle,6,in
1,White,11.720913887023926,becoming_michelle,8,White
2,the White,2.076160430908203,becoming_michelle,8,White
4,family in the White,1.0418121814727783,becoming_michelle,8,White
8,the first African American family in the White,0.3269001841545105,becoming_michelle,8,White
1,"House,",9.77651309967041,becoming_michelle,9,"House,"
2,"White House,",9.888001441955566,becoming_michelle,9,"House,"
4,"in the White House,",9.249058723449707,becoming_michelle,9,"House,"
8,"first African American family in the White House,",8.763744354248047,becoming_michelle,9,"House,"
1,too,10.66748046875,becoming_michelle,5,too
2,be too,8.562009811401367,becoming_michelle,5,too
4,got to be too,8.531360626220703,becoming_michelle,5,too
1,it,10.897254943847656,becoming_michelle,14,it
2,pile it,6.706723213195801,becoming_michelle,14,it
4,junk and pile it,4.019388198852539,becoming_michelle,14,it
8,I’d scoop up her junk and pile it,4.046237468719482,becoming_michelle,14,it
1,"much,",9.085378646850586,becoming_michelle,6,"much,"
2,"too much,",7.637366771697998,becoming_michelle,6,"much,"
4,"to be too much,",6.853427886962891,becoming_michelle,6,"much,"
1,precinct-level,11.344076156616211,becoming_michelle,8,precinct-level
2,at precinct-level,10.56649398803711,becoming_michelle,8,precinct-level
4,their votes at precinct-level,5.598769664764404,becoming_michelle,8,precinct-level
8,of both parties cast their votes at precinct-level,4.135396957397461,becoming_michelle,8,precinct-level
1,at,11.502521514892578,becoming_michelle,7,at
2,votes at,8.563992500305176,becoming_michelle,7,at
4,cast their votes at,6.039425849914551,becoming_michelle,7,at
8,Members of both parties cast their votes at,4.019115924835205,becoming_michelle,7,at
1,cast,10.998889923095703,becoming_michelle,4,cast
2,parties cast,6.81536340713501,becoming_michelle,4,cast
4,of both parties cast,5.437221050262451,becoming_michelle,4,cast
1,for,11.576336860656738,becoming_michelle,18,for
2,proxy for,10.471708297729492,becoming_michelle,18,for
4,sort of proxy for,10.280187606811523,becoming_michelle,18,for
8,"she could, as a sort of proxy for",8.238692283630371,becoming_michelle,18,for
16,"my law school friend, to go by when she could, as a sort of proxy for",7.1451616287231445,becoming_michelle,18,for
1,my,12.444364547729492,becoming_michelle,3,my
2,"Verna, my",9.707592964172363,becoming_michelle,3,my
4,"I enlisted Verna, my",9.381860733032227,becoming_michelle,3,my
1,of,12.024920463562012,becoming_michelle,16,of
2,sort of,11.400115013122559,becoming_michelle,16,of
4,as a sort of,12.54578971862793,becoming_michelle,16,of
8,"by when she could, as a sort of",12.052249908447266,becoming_michelle,16,of
16,"enlisted Verna, my law school friend, to go by when she could, as a sort of",11.691776275634766,becoming_michelle,16,of
1,down,10.773820877075195,becoming_michelle,15,down
2,faces down,6.073546886444092,becoming_michelle,15,down
4,keep their faces down,5.086483478546143,becoming_michelle,15,down
8,"wear against the cold, keep their faces down",3.409888505935669,becoming_michelle,15,down
16,"Your neighbors, unrecognizable in the thick layers they wear against the cold, keep their faces down",3.893230438232422,becoming_michelle,15,down
1,the,12.734390258789062,becoming_michelle,18,the
2,avoid the,12.087043762207031,becoming_michelle,18,the
4,down to avoid the,11.81943416595459,becoming_michelle,18,the
8,"cold, keep their faces down to avoid the",10.622180938720703,becoming_michelle,18,the
16,"in the thick layers they wear against the cold, keep their faces down to avoid the",8.880657196044922,becoming_michelle,18,the
1,in,11.458725929260254,becoming_michelle,3,in
2,unrecognizable in,8.521222114562988,becoming_michelle,3,in
4,"Your neighbors, unrecognizable in",6.588668346405029,becoming_michelle,3,in
1,our,11.373416900634766,becoming_michelle,4,our
2,be our,9.820677757263184,becoming_michelle,4,our
4,would not be our,9.413274765014648,becoming_michelle,4,our
1,shoulder,8.80187702178955,becoming_michelle,11,shoulder
2,his shoulder,6.453796863555908,becoming_michelle,11,shoulder
4,us over his shoulder,4.849647521972656,becoming_michelle,11,shoulder
8,our dad who’d throw us over his shoulder,6.14923095703125,becoming_michelle,11,shoulder
1,be,11.872392654418945,becoming_michelle,3,be
2,not be,9.523025512695312,becoming_michelle,3,be
4,It would not be,7.055026531219482,becoming_michelle,3,be
1,now,10.869876861572266,becoming_michelle,10,now
2,were now,10.486392974853516,becoming_michelle,10,now
4,service members were now,8.774507522583008,becoming_michelle,10,now
8,"developments in armor, American service members were now",8.965532302856445,becoming_michelle,10,now
1,modern,11.916991233825684,becoming_michelle,2,modern
2,to modern,8.425375938415527,becoming_michelle,2,modern
1,have,10.692431449890137,becoming_michelle,17,have
2,once have,7.451372146606445,becoming_michelle,17,have
4,that would once have,4.244985103607178,becoming_michelle,17,have
8,now surviving bomb blasts that would once have,6.406604290008545,becoming_michelle,17,have
16,"modern developments in armor, American service members were now surviving bomb blasts that would once have",6.663370132446289,becoming_michelle,17,have
1,of,12.024920463562012,becoming_michelle,4,of
2,both of,4.758291244506836,becoming_michelle,4,of
4,lived in both of,5.136870384216309,becoming_michelle,4,of
1,by,11.555146217346191,becoming_michelle,8,by
2,spawned by,9.598029136657715,becoming_michelle,8,by
4,"my grandfathers, spawned by",8.842251777648926,becoming_michelle,8,by
8,"lived in both of my grandfathers, spawned by",8.49040412902832,becoming_michelle,8,by
1,lived,11.450279235839844,becoming_michelle,1,lived
2,It lived,5.221451282501221,becoming_michelle,1,lived
1,a,11.316549301147461,becoming_michelle,13,a
2,as a,11.984554290771484,becoming_michelle,13,a
4,but rather as a,10.908731460571289,becoming_michelle,13,a
8,not as an outsider but rather as a,9.97552490234375,becoming_michelle,13,a
1,cast,10.998889923095703,becoming_michelle,4,cast
2,he cast,6.828733921051025,becoming_michelle,4,cast
4,"and expertly, he cast",6.800989151000977,becoming_michelle,4,cast
1,outsider,8.831308364868164,becoming_michelle,9,outsider
2,an outsider,6.637205123901367,becoming_michelle,9,outsider
4,not as an outsider,5.798942565917969,becoming_michelle,9,outsider
8,"expertly, he cast himself not as an outsider",3.8373310565948486,becoming_michelle,9,outsider
1,just,11.214090347290039,becoming_michelle,4,just
2,longer just,8.3072509765625,becoming_michelle,4,just
4,was no longer just,6.213821887969971,becoming_michelle,4,just
1,support,10.797579765319824,becoming_michelle,9,support
2,the support,4.654543876647949,becoming_michelle,9,support
4,to win the support,0.5248136520385742,becoming_michelle,9,support
8,no longer just trying to win the support,1.7881492376327515,becoming_michelle,9,support
1,to,11.301959037780762,becoming_michelle,6,to
2,trying to,8.693740844726562,becoming_michelle,6,to
4,longer just trying to,7.586573600769043,becoming_michelle,6,to
1,to,11.301959037780762,becoming_michelle,2,to
2,continued to,9.273778915405273,becoming_michelle,2,to
1,of,12.024920463562012,becoming_michelle,4,of
2,think of,8.887189865112305,becoming_michelle,4,of
4,continued to think of,8.518714904785156,becoming_michelle,4,of
1,by,11.555146217346191,becoming_michelle,13,by
2,pot—seasoned by,10.660131454467773,becoming_michelle,13,by
4,old copper pot—seasoned by,9.609084129333496,becoming_michelle,13,by
8,as being like an old copper pot—seasoned by,8.903348922729492,becoming_michelle,13,by
1,to,11.301959037780762,becoming_michelle,6,to
2,out to,10.812771797180176,becoming_michelle,6,to
4,had turned out to,0.7981542348861694,becoming_michelle,6,to
1,had,11.16131591796875,becoming_michelle,3,had
2,job had,7.762779712677002,becoming_michelle,3,had
4,The hospital job had,5.627024173736572,becoming_michelle,3,had
1,a,11.316549301147461,becoming_michelle,8,a
2,be a,11.489357948303223,becoming_michelle,8,a
4,out to be a,11.036216735839844,becoming_michelle,8,a
8,hospital job had turned out to be a,9.44365406036377,becoming_michelle,8,a
1,"things,",9.77988052368164,becoming_michelle,4,"things,"
2,"some things,",7.328666687011719,becoming_michelle,4,"things,"
4,"tried out some things,",6.043848991394043,becoming_michelle,4,"things,"
1,"people,",9.707635879516602,becoming_michelle,11,"people,"
2,"of people,",8.719264030456543,becoming_michelle,11,"people,"
4,"all sorts of people,",8.017247200012207,becoming_michelle,11,"people,"
8,"things, gotten to know all sorts of people,",7.949562072753906,becoming_michelle,11,"people,"
1,sorts,8.946853637695312,becoming_michelle,9,sorts
2,all sorts,2.1677870750427246,becoming_michelle,9,sorts
4,to know all sorts,0.18197748064994812,becoming_michelle,9,sorts
8,"out some things, gotten to know all sorts",0.2407168298959732,becoming_michelle,9,sorts
1,"parent,",11.964432716369629,becoming_michelle,10,"parent,"
2,"disabled parent,",10.845593452453613,becoming_michelle,10,"parent,"
4,"with a disabled parent,",8.483247756958008,becoming_michelle,10,"parent,"
8,"a working-class community and with a disabled parent,",8.614534378051758,becoming_michelle,10,"parent,"
1,disabled,10.513688087463379,becoming_michelle,9,disabled
2,a disabled,10.243788719177246,becoming_michelle,9,disabled
4,and with a disabled,10.07222843170166,becoming_michelle,9,disabled
8,in a working-class community and with a disabled,6.983179569244385,becoming_michelle,9,disabled
1,in,11.458725929260254,becoming_michelle,2,in
2,up in,9.544175148010254,becoming_michelle,2,in
1,father,10.104968070983887,becoming_michelle,3,father
2,her father,6.335338592529297,becoming_michelle,3,father
4,Santita adored her father,4.756972312927246,becoming_michelle,3,father
1,and,11.574933052062988,becoming_michelle,4,and
2,father and,10.53167724609375,becoming_michelle,4,and
4,adored her father and,9.433338165283203,becoming_michelle,4,and
1,own,10.965886116027832,becoming_michelle,18,own
2,her own,10.863312721252441,becoming_michelle,18,own
4,to live her own,3.6478676795959473,becoming_michelle,18,own
8,she was also trying to live her own,1.4268519878387451,becoming_michelle,18,own
16,"father and was proud of his work, but she was also trying to live her own",0.890781044960022,becoming_michelle,18,own
1,in,11.458725929260254,becoming_michelle,3,in
2,heart in,8.908927917480469,becoming_michelle,3,in
4,I took heart in,6.8574957847595215,becoming_michelle,3,in
1,wouldn’t,8.450000762939453,becoming_michelle,15,wouldn’t
2,and wouldn’t,6.315845489501953,becoming_michelle,15,wouldn’t
4,Americans would and wouldn’t,7.214648246765137,becoming_michelle,15,wouldn’t
8,understood about the qualities Americans would and wouldn’t,5.5675811767578125,becoming_michelle,15,wouldn’t
16,I took heart in what I thought I understood about the qualities Americans would and wouldn’t,5.998005390167236,becoming_michelle,15,wouldn’t
1,took,7.723990440368652,becoming_michelle,1,took
2,I took,6.585480690002441,becoming_michelle,1,took
1,and,11.574933052062988,becoming_michelle,8,and
2,truth and,10.538575172424316,becoming_michelle,8,and
4,speak the truth and,9.603140830993652,becoming_michelle,8,and
8,tried my best to speak the truth and,8.583117485046387,becoming_michelle,8,and
1,people,9.81640911102295,becoming_michelle,15,people
2,of people,7.255372524261475,becoming_michelle,15,people
4,the stories of people,4.935311317443848,becoming_michelle,15,people
8,and shed light on the stories of people,4.587695121765137,becoming_michelle,15,people
16,I tried my best to speak the truth and shed light on the stories of people,4.406312465667725,becoming_michelle,15,people
1,light,11.192947387695312,becoming_michelle,10,light
2,shed light,4.013876914978027,becoming_michelle,10,light
4,truth and shed light,1.6279916763305664,becoming_michelle,10,light
8,best to speak the truth and shed light,1.5949604511260986,becoming_michelle,10,light
1,join,10.019893646240234,becoming_michelle,3,join
2,eventually join,6.512607097625732,becoming_michelle,3,join
4,Malia would eventually join,7.490918159484863,becoming_michelle,3,join
1,would,10.050649642944336,becoming_michelle,1,would
2,Malia would,6.487229824066162,becoming_michelle,1,would
1,which,10.866917610168457,becoming_michelle,11,which
2,"Sidwell, which",8.076939582824707,becoming_michelle,11,which
4,"team at Sidwell, which",7.350493431091309,becoming_michelle,11,which
8,"the high school tennis team at Sidwell, which",7.595138072967529,becoming_michelle,11,which
1,respect,9.51697063446045,becoming_michelle,16,respect
2,cool-kid respect,6.357436656951904,becoming_michelle,16,respect
4,a certain cool-kid respect,5.149660110473633,becoming_michelle,16,respect
8,his sweetness and earned a certain cool-kid respect,4.535055637359619,becoming_michelle,16,respect
16,"Bryn Mawr, he’d softened up the teachers with his sweetness and earned a certain cool-kid respect",4.390058994293213,becoming_michelle,16,respect
1,"Mawr,",10.870234489440918,becoming_michelle,2,"Mawr,"
2,"Bryn Mawr,",9.29974365234375,becoming_michelle,2,"Mawr,"
1,cool-kid,7.945559024810791,becoming_michelle,15,cool-kid
2,certain cool-kid,9.964879035949707,becoming_michelle,15,cool-kid
4,earned a certain cool-kid,9.406545639038086,becoming_michelle,15,cool-kid
8,with his sweetness and earned a certain cool-kid,7.0873565673828125,becoming_michelle,15,cool-kid
16,"At Bryn Mawr, he’d softened up the teachers with his sweetness and earned a certain cool-kid",6.988123893737793,becoming_michelle,15,cool-kid
1,White,11.720913887023926,becoming_michelle,18,White
2,the White,2.076160430908203,becoming_michelle,18,White
4,terms in the White,0.6552941799163818,becoming_michelle,18,White
8,to spend two full terms in the White,0.05193446949124336,becoming_michelle,18,White
16,forty-fourth First Family and only the eleventh family to spend two full terms in the White,0.15212182700634003,becoming_michelle,18,White
1,family,10.731795310974121,becoming_michelle,10,family
2,eleventh family,6.464419841766357,becoming_michelle,10,family
4,only the eleventh family,5.695323944091797,becoming_michelle,10,family
8,forty-fourth First Family and only the eleventh family,5.698193550109863,becoming_michelle,10,family
1,full,11.391563415527344,becoming_michelle,14,full
2,two full,8.422734260559082,becoming_michelle,14,full
4,to spend two full,4.40441370010376,becoming_michelle,14,full
8,only the eleventh family to spend two full,4.299123287200928,becoming_michelle,14,full
1,floor,10.450469970703125,becoming_michelle,17,floor
2,top floor,6.477613925933838,becoming_michelle,17,floor
4,on the top floor,4.5208420753479,becoming_michelle,17,floor
8,on the small gym on the top floor,3.8518145084381104,becoming_michelle,17,floor
16,"result, both of us had grown fiercely dependent on the small gym on the top floor",3.280977964401245,becoming_michelle,17,floor
1,both,11.42912769317627,becoming_michelle,3,both
2,"result, both",9.820260047912598,becoming_michelle,3,both
4,"As a result, both",10.603536605834961,becoming_michelle,3,both
1,had,11.16131591796875,becoming_michelle,6,had
2,us had,8.594425201416016,becoming_michelle,6,had
4,both of us had,8.192320823669434,becoming_michelle,6,had
1,an,11.774314880371094,becoming_michelle,6,an
2,and an,10.604033470153809,becoming_michelle,6,an
4,still nascent and an,9.798566818237305,becoming_michelle,6,an
1,still,10.723008155822754,becoming_michelle,3,still
2,was still,8.73123550415039,becoming_michelle,3,still
4,The idea was still,6.990194320678711,becoming_michelle,3,still
1,months,9.397747993469238,becoming_michelle,10,months
2,many months,6.008544445037842,becoming_michelle,10,months
4,actual decision many months,3.2565088272094727,becoming_michelle,10,months
8,still nascent and an actual decision many months,4.039525508880615,becoming_michelle,10,months
1,our,11.373416900634766,becoming_michelle,7,our
2,only our,11.626238822937012,becoming_michelle,7,our
4,focused on only our,10.158791542053223,becoming_michelle,7,our
8,Barack and I were focused on only our,10.48851203918457,becoming_michelle,7,our
1,only,11.529606819152832,becoming_michelle,6,only
2,on only,9.514825820922852,becoming_michelle,6,only
4,were focused on only,8.177964210510254,becoming_michelle,6,only
1,them,10.87720012664795,becoming_michelle,12,them
2,seeing them,6.955351829528809,becoming_michelle,12,them
4,"and insufficiencies, seeing them",7.201733112335205,becoming_michelle,12,them
8,"on only our faults and insufficiencies, seeing them",7.2530035972595215,becoming_michelle,12,them
1,a,11.316549301147461,becoming_michelle,16,a
2,for a,10.343778610229492,becoming_michelle,16,a
4,journal down for a,9.159293174743652,becoming_michelle,16,a
8,and then lay the journal down for a,4.76543664932251,becoming_michelle,16,a
16,write a few entries in a single week and then lay the journal down for a,3.6590137481689453,becoming_michelle,16,a
1,a,11.316549301147461,becoming_michelle,6,a
2,in a,11.482857704162598,becoming_michelle,6,a
4,few entries in a,8.712919235229492,becoming_michelle,6,a
1,sometimes,11.119430541992188,becoming_michelle,19,sometimes
2,or sometimes,10.597907066345215,becoming_michelle,19,sometimes
4,a month or sometimes,5.294924736022949,becoming_michelle,19,sometimes
8,the journal down for a month or sometimes,4.647833347320557,becoming_michelle,19,sometimes
16,entries in a single week and then lay the journal down for a month or sometimes,3.6855616569519043,becoming_michelle,19,sometimes
1,a,11.316549301147461,becoming_michelle,9,a
2,and a,11.278395652770996,becoming_michelle,9,a
4,boyish smile and a,10.398387908935547,becoming_michelle,9,a
8,at thirty-nine had a boyish smile and a,10.500858306884766,becoming_michelle,9,a
1,smile,9.05766487121582,becoming_michelle,7,smile
2,boyish smile,4.938675880432129,becoming_michelle,7,smile
4,had a boyish smile,3.8994216918945312,becoming_michelle,7,smile
8,"Plouffe, who at thirty-nine had a boyish smile",2.8130996227264404,becoming_michelle,7,smile
1,manage,10.129732131958008,becoming_michelle,17,manage
2,would manage,4.909811973571777,becoming_michelle,17,manage
4,"and strategy, would manage",4.752260684967041,becoming_michelle,17,manage
8,"deep love of numbers and strategy, would manage",2.727287530899048,becoming_michelle,17,manage
16,"at thirty-nine had a boyish smile and a deep love of numbers and strategy, would manage",3.5405845642089844,becoming_michelle,17,manage
1,arms,10.221036911010742,becoming_michelle,16,arms
2,and arms,7.130574703216553,becoming_michelle,16,arms
4,yellowed eyes and arms,6.2533040046691895,becoming_michelle,16,arms
8,"an old man, with yellowed eyes and arms",7.279027462005615,becoming_michelle,16,arms
16,"was fifty-five years old, but he looked like an old man, with yellowed eyes and arms",6.3506059646606445,becoming_michelle,16,arms
1,yellowed,10.574630737304688,becoming_michelle,13,yellowed
2,with yellowed,10.049958229064941,becoming_michelle,13,yellowed
4,"old man, with yellowed",5.616205215454102,becoming_michelle,13,yellowed
8,"he looked like an old man, with yellowed",3.431912899017334,becoming_michelle,13,yellowed
1,to,11.301959037780762,becoming_michelle,19,to
2,heavy to,9.876381874084473,becoming_michelle,19,to
4,arms too heavy to,7.701259613037109,becoming_michelle,19,to
8,with yellowed eyes and arms too heavy to,7.031957149505615,becoming_michelle,19,to
16,"old, but he looked like an old man, with yellowed eyes and arms too heavy to",6.4721360206604,becoming_michelle,19,to
1,I,11.117331504821777,becoming_michelle,8,I
2,if I,7.218029499053955,becoming_michelle,8,I
4,felt as if I,4.50869083404541,becoming_michelle,8,I
8,in high school I’d felt as if I,4.237741470336914,becoming_michelle,8,I
1,my,12.444364547729492,becoming_michelle,11,my
2,representing my,10.444358825683594,becoming_michelle,11,my
4,I were representing my,8.012090682983398,becoming_michelle,11,my
8,I’d felt as if I were representing my,7.607901096343994,becoming_michelle,11,my
1,representing,8.940299987792969,becoming_michelle,18,representing
2,was representing,7.041001319885254,becoming_michelle,18,representing
4,Princeton I was representing,8.041104316711426,becoming_michelle,18,representing
8,"my neighborhood, now at Princeton I was representing",7.350294589996338,becoming_michelle,18,representing
16,"school I’d felt as if I were representing my neighborhood, now at Princeton I was representing",4.534332275390625,becoming_michelle,18,representing
1,young,11.627820014953613,becoming_michelle,3,young
2,two young,7.412207126617432,becoming_michelle,3,young
4,We’d taken two young,6.799616813659668,becoming_michelle,3,young
1,without,11.538121223449707,becoming_michelle,11,without
2,and without,9.588885307312012,becoming_michelle,11,without
4,"this life, and without",8.740059852600098,becoming_michelle,11,without
8,"girls who hadn’t chosen this life, and without",8.29456901550293,becoming_michelle,11,without
1,"life,",10.115673065185547,becoming_michelle,9,"life,"
2,"this life,",8.600293159484863,becoming_michelle,9,"life,"
4,"hadn’t chosen this life,",7.668556213378906,becoming_michelle,9,"life,"
8,"two young girls who hadn’t chosen this life,",6.948648452758789,becoming_michelle,9,"life,"
1,phone,10.746504783630371,becoming_michelle,16,phone
2,cell phone,7.475489139556885,becoming_michelle,16,phone
4,Phenom.” Barack’s cell phone,6.5808210372924805,becoming_michelle,16,phone
8,"day read simply, “The Phenom.” Barack’s cell phone",7.287582874298096,becoming_michelle,16,phone
16,"front-page headline in the Chicago Tribune the next day read simply, “The Phenom.” Barack’s cell phone",6.8126912117004395,becoming_michelle,16,phone
1,began,6.4673051834106445,becoming_michelle,17,began
2,phone began,7.117724895477295,becoming_michelle,17,began
4,Barack’s cell phone began,5.549952030181885,becoming_michelle,17,began
8,"read simply, “The Phenom.” Barack’s cell phone began",4.907702922821045,becoming_michelle,17,began
16,"headline in the Chicago Tribune the next day read simply, “The Phenom.” Barack’s cell phone began",4.79783296585083,becoming_michelle,17,began
1,“The,12.878833770751953,becoming_michelle,12,“The
2,"simply, “The",12.261737823486328,becoming_michelle,12,“The
4,"day read simply, “The",11.902864456176758,becoming_michelle,12,“The
8,"Chicago Tribune the next day read simply, “The",11.650530815124512,becoming_michelle,12,“The
1,at,11.502521514892578,becoming_michelle,15,at
