k,context,entropy,condition,position,target_word
2,"""Burner,"" that",8.42002010345459,courtroom,1,that
1,be,11.872392654418945,courtroom,3,be
2,would be,9.17898941040039,courtroom,3,be
4,"""Burner,"" that would be",7.786667346954346,courtroom,3,be
1,would,10.050649642944336,courtroom,2,would
2,that would,6.216805934906006,courtroom,2,would
1,of,12.024920463562012,courtroom,1,of
2,Most of,4.716998100280762,courtroom,1,of
1,the,12.734390258789062,courtroom,7,the
2,in the,11.499937057495117,courtroom,7,the
4,I was in the,9.489068984985352,courtroom,7,the
8,Most of the time I was in the,9.81454849243164,courtroom,7,the
1,the,12.734390258789062,courtroom,2,the
2,of the,12.293905258178711,courtroom,2,the
1,up,10.697288513183594,courtroom,7,up
2,pull up,8.192344665527344,courtroom,7,up
4,"was, would pull up",6.14031982421875,courtroom,7,up
8,"delivery truck, whatever it was, would pull up",4.673081874847412,courtroom,7,up
1,"was,",7.897464752197266,courtroom,4,"was,"
2,"it was,",7.109054088592529,courtroom,4,"was,"
4,"truck, whatever it was,",7.85250997543335,courtroom,4,"was,"
1,it,10.897254943847656,courtroom,3,it
2,whatever it,3.759934425354004,courtroom,3,it
4,"delivery truck, whatever it",2.8955371379852295,courtroom,3,it
1,good,10.838345527648926,courtroom,5,good
2,a good,9.664921760559082,courtroom,5,good
4,there for a good,7.035611152648926,courtroom,5,good
1,a,11.316549301147461,courtroom,4,a
2,for a,10.343778610229492,courtroom,4,a
4,was there for a,7.904666900634766,courtroom,4,a
1,months,9.397747993469238,courtroom,7,months
2,eight months,5.621975898742676,courtroom,7,months
4,a good eight months,5.767833709716797,courtroom,7,months
8,it was there for a good eight months,4.681641578674316,courtroom,7,months
1,in,11.458725929260254,courtroom,3,in
2,interest in,10.11674690246582,courtroom,3,in
4,have any interest in,9.633700370788574,courtroom,3,in
1,interest,10.074525833129883,courtroom,2,interest
2,any interest,6.2180070877075195,courtroom,2,interest
1,and,11.574933052062988,courtroom,6,and
2,matter and,11.866294860839844,courtroom,6,and
4,in said matter and,10.516374588012695,courtroom,6,and
1,the,12.734390258789062,courtroom,7,the
2,of the,12.293905258178711,courtroom,7,the
4,right side of the,10.815670013427734,courtroom,7,the
8,the inflow on the right side of the,10.317658424377441,courtroom,7,the
1,of,12.024920463562012,courtroom,6,of
2,side of,7.3907952308654785,courtroom,6,of
4,the right side of,3.604907989501953,courtroom,6,of
1,on,11.154274940490723,courtroom,2,on
2,inflow on,10.029766082763672,courtroom,2,on
1,salt,9.89249038696289,courtroom,4,salt
2,reserve salt,7.174619674682617,courtroom,4,salt
4,and the reserve salt,7.66328239440918,courtroom,4,salt
1,outside,10.25705623626709,courtroom,6,outside
2,made outside,5.263142108917236,courtroom,6,outside
4,reserve salt made outside,5.406553268432617,courtroom,6,outside
1,reserve,10.207207679748535,courtroom,3,reserve
2,the reserve,8.538496017456055,courtroom,3,reserve
4,press and the reserve,9.79421329498291,courtroom,3,reserve
1,one,10.6817045211792,courtroom,6,one
2,other one,7.486537456512451,courtroom,6,one
4,salt; the other one,6.405050277709961,courtroom,6,one
1,was,10.896289825439453,courtroom,7,was
2,one was,9.983491897583008,courtroom,7,was
4,the other one was,9.895158767700195,courtroom,7,was
8,One was reserve salt; the other one was,10.651189804077148,courtroom,7,was
1,reserve,10.207207679748535,courtroom,2,reserve
2,was reserve,8.457244873046875,courtroom,2,reserve
1,the,12.734390258789062,courtroom,3,the
2,"1, the",12.394813537597656,courtroom,3,the
4,"of Exhibit 1, the",12.24378776550293,courtroom,3,the
1,"17,",10.655344009399414,courtroom,7,"17,"
2,"December 17,",5.199358940124512,courtroom,7,"17,"
4,"deposition of December 17,",7.217287540435791,courtroom,7,"17,"
8,"of Exhibit 1, the deposition of December 17,",5.488743305206299,courtroom,7,"17,"
1,"1,",10.199150085449219,courtroom,2,"1,"
2,"Exhibit 1,",10.634058952331543,courtroom,2,"1,"
1,so,11.06381893157959,courtroom,3,so
2,map so,6.117201805114746,courtroom,3,so
4,turn this map so,5.550312519073486,courtroom,3,so
1,see,10.684712409973145,courtroom,7,see
2,can see,6.77379035949707,courtroom,7,see
4,Mr. Nadeau can see,5.797990322113037,courtroom,7,see
8,turn this map so Mr. Nadeau can see,6.1553568840026855,courtroom,7,see
1,can,10.825804710388184,courtroom,6,can
2,Nadeau can,6.976773262023926,courtroom,6,can
4,so Mr. Nadeau can,7.297577381134033,courtroom,6,can
1,had,11.16131591796875,courtroom,2,had
2,they had,8.330668449401855,courtroom,2,had
1,that,10.947566986083984,courtroom,7,that
2,outside that,9.78439998626709,courtroom,7,that
4,on the outside that,8.976417541503906,courtroom,7,that
8,because they had pipes on the outside that,6.715195178985596,courtroom,7,that
1,pipes,7.177602291107178,courtroom,3,pipes
2,had pipes,6.310563564300537,courtroom,3,pipes
4,because they had pipes,6.470306396484375,courtroom,3,pipes
1,controlled,11.020528793334961,courtroom,5,controlled
2,one controlled,9.723051071166992,courtroom,5,controlled
4,the other one controlled,3.695862293243408,courtroom,5,controlled
1,other,11.661579132080078,courtroom,3,other
2,the other,9.178586959838867,courtroom,3,other
4,part and the other,11.033319473266602,courtroom,3,other
1,one,10.6817045211792,courtroom,4,one
2,other one,7.486537456512451,courtroom,4,one
4,and the other one,7.3037614822387695,courtroom,4,one
1,that,10.947566986083984,courtroom,1,that
2,drums that,9.31564998626709,courtroom,1,that
1,were,11.316572189331055,courtroom,2,were
2,that were,10.17459774017334,courtroom,2,were
1,to,11.301959037780762,courtroom,4,to
2,prepared to,9.019325256347656,courtroom,4,to
4,that were prepared to,8.873950958251953,courtroom,4,to
1,Metro-Atlantic,10.112173080444336,courtroom,4,Metro-Atlantic
2,that Metro-Atlantic,9.93574333190918,courtroom,4,Metro-Atlantic
4,said is that Metro-Atlantic,8.427159309387207,courtroom,4,Metro-Atlantic
1,and,11.574933052062988,courtroom,5,and
2,Metro-Atlantic and,10.773555755615234,courtroom,5,and
4,is that Metro-Atlantic and,8.920072555541992,courtroom,5,and
1,is,11.129858016967773,courtroom,2,is
2,said is,8.178672790527344,courtroom,2,is
1,turtles,7.106278419494629,courtroom,6,turtles
2,and turtles,6.415487289428711,courtroom,6,turtles
4,the fish and turtles,7.41151762008667,courtroom,6,turtles
1,see,10.684712409973145,courtroom,2,see
2,could see,7.760810852050781,courtroom,2,see
1,and,11.574933052062988,courtroom,5,and
2,fish and,11.806356430053711,courtroom,5,and
4,see the fish and,9.112476348876953,courtroom,5,and
1,area,10.593823432922363,courtroom,1,area
2,processing area,6.039733409881592,courtroom,1,area
1,guessing,7.04457950592041,courtroom,5,guessing
2,I'm guessing,5.675169467926025,courtroom,5,guessing
4,"No. 2, I'm guessing",5.021722793579102,courtroom,5,guessing
1,"2,",10.700950622558594,courtroom,3,"2,"
2,"No. 2,",11.120634078979492,courtroom,3,"2,"
4,"processing area No. 2,",11.2080717086792,courtroom,3,"2,"
1,the,12.734390258789062,courtroom,3,the
2,that the,12.474541664123535,courtroom,3,the
4,particular color that the,11.675865173339844,courtroom,3,the
1,the,12.734390258789062,courtroom,6,the
2,that the,12.474541664123535,courtroom,6,the
4,the -- that the,11.96423053741455,courtroom,6,the
1,color,11.309632301330566,courtroom,1,color
2,particular color,7.659293174743652,courtroom,1,color
1,like,11.612746238708496,courtroom,3,like
2,I'd like,1.216470718383789,courtroom,3,like
4,"Mr. Nadeau, I'd like",1.034163236618042,courtroom,3,like
1,I'd,5.353448390960693,courtroom,2,I'd
2,"Nadeau, I'd",6.308407783508301,courtroom,2,I'd
1,to,11.301959037780762,courtroom,7,to
2,you to,9.09115982055664,courtroom,7,to
4,to ask you to,8.593218803405762,courtroom,7,to
8,"Mr. Nadeau, I'd like to ask you to",7.75637149810791,courtroom,7,to
1,could,10.399933815002441,courtroom,3,could
2,trucks could,6.880126953125,courtroom,3,could
4,the tanker trucks could,6.573548793792725,courtroom,3,could
1,trucks,6.572322845458984,courtroom,2,trucks
2,tanker trucks,6.173374652862549,courtroom,2,trucks
1,and,11.574933052062988,courtroom,6,and
2,onto and,11.821282386779785,courtroom,6,and
4,could lock onto and,10.029790878295898,courtroom,6,and
1,was,10.896289825439453,courtroom,2,was
2,salt was,9.900403022766113,courtroom,2,was
1,"dried,",10.191258430480957,courtroom,3,"dried,"
2,"was dried,",8.74962043762207,courtroom,3,"dried,"
4,"reserve salt was dried,",8.263006210327148,courtroom,3,"dried,"
1,was,10.896289825439453,courtroom,5,was
2,I was,8.877824783325195,courtroom,5,was
4,"was dried, I was",9.435375213623047,courtroom,5,was
1,of,12.024920463562012,courtroom,2,of
2,kind of,11.920049667358398,courtroom,2,of
1,mind's,12.472626686096191,courtroom,7,mind's
2,your mind's,7.208608150482178,courtroom,7,mind's
4,that into your mind's,0.7711981534957886,courtroom,7,mind's
8,you kind of get that into your mind's,0.3985210359096527,courtroom,7,mind's
1,your,12.634740829467773,courtroom,6,your
2,into your,11.043778419494629,courtroom,6,your
4,get that into your,10.621479034423828,courtroom,6,your
1,killed,10.51333999633789,twitch,7,killed
2,it killed,8.02097225189209,twitch,7,killed
4,stream when it killed,7.74838399887085,twitch,7,killed
8,It was watching the stream when it killed,6.077293872833252,twitch,7,killed
1,when,10.965540885925293,twitch,5,when
2,stream when,8.432808876037598,twitch,5,when
4,watching the stream when,6.1129865646362305,twitch,5,when
1,it,10.897254943847656,twitch,6,it
2,when it,5.643795490264893,twitch,6,it
4,the stream when it,6.920255661010742,twitch,6,it
1,stake,9.15880012512207,twitch,6,stake
2,big stake,4.325572967529297,twitch,6,stake
4,have a big stake,1.6146330833435059,twitch,6,stake
1,have,10.692431449890137,twitch,3,have
2,to have,8.26603889465332,twitch,3,have
4,He's going to have,3.9188404083251953,twitch,3,have
1,to,11.301959037780762,twitch,2,to
2,going to,9.507628440856934,twitch,2,to
1,wait,10.69627571105957,twitch,3,wait
2,way wait,6.180023670196533,twitch,3,wait
4,yeah this way wait,5.503658294677734,twitch,3,wait
1,this,10.959673881530762,twitch,1,this
2,yeah this,6.671870708465576,twitch,1,this
1,way,10.513489723205566,twitch,2,way
2,this way,5.846922397613525,twitch,2,way
1,gotta,9.61825942993164,twitch,4,gotta
2,you gotta,7.036972522735596,twitch,4,gotta
4,"wait, wait, you gotta",7.034765720367432,twitch,4,gotta
1,"wait,",10.122462272644043,twitch,2,"wait,"
2,"wait, wait,",1.7779994010925293,twitch,2,"wait,"
1,organs,8.593427658081055,twitch,7,organs
2,the organs,5.156408786773682,twitch,7,organs
4,gotta get the organs,6.42524528503418,twitch,7,organs
8,"Wait, wait, wait, you gotta get the organs",5.982703685760498,twitch,7,organs
1,when,10.965540885925293,twitch,1,when
2,"Guys, when",6.576996326446533,twitch,1,when
1,I,11.117331504821777,twitch,2,I
2,when I,7.644721508026123,twitch,2,I
1,I,11.117331504821777,twitch,7,I
2,do I,7.058943271636963,twitch,7,I
4,"to pee, do I",6.126774787902832,twitch,7,I
8,"Guys, when I have to pee, do I",6.530073642730713,twitch,7,I
1,to,11.301959037780762,twitch,4,to
2,go to,10.341914176940918,twitch,4,to
4,do you go to,8.495318412780762,twitch,4,to
1,you,10.660537719726562,twitch,2,you
2,do you,5.67453145980835,twitch,2,you
1,floor,10.450469970703125,twitch,6,floor
2,the floor,5.81513786315918,twitch,6,floor
4,go to the floor,5.555727005004883,twitch,6,floor
1,You're,8.159443855285645,twitch,2,You're
2,good. You're,7.951077938079834,twitch,2,You're
1,good.,8.31037712097168,twitch,1,good.
2,You're good.,6.632144927978516,twitch,1,good.
1,go.,8.321144104003906,twitch,5,go.
2,Let's go.,6.132991790771484,twitch,5,go.
4,You're good. Let's go.,6.91160249710083,twitch,5,go.
1,him,11.09859561920166,twitch,1,him
2,Skin him,7.211356163024902,twitch,1,him
1,gotta,9.61825942993164,twitch,4,gotta
2,I gotta,6.314777374267578,twitch,4,gotta
4,"him yeah, I gotta",6.469087600708008,twitch,4,gotta
1,"yeah,",7.744340896606445,twitch,2,"yeah,"
2,"him yeah,",7.44266939163208,twitch,2,"yeah,"
1,the,12.734390258789062,twitch,1,the
2,Oh the,12.17732048034668,twitch,1,the
1,fight,10.315569877624512,twitch,3,fight
2,stagels fight,7.585500717163086,twitch,3,fight
4,Oh the stagels fight,7.173134803771973,twitch,3,fight
1,the,12.734390258789062,twitch,4,the
2,fight the,12.345207214355469,twitch,4,the
4,the stagels fight the,11.541147232055664,twitch,4,the
1,there's,5.328185558319092,twitch,1,there's
2,"Yeah, there's",5.516448497772217,twitch,1,there's
1,"big,",10.828237533569336,twitch,4,"big,"
2,"big, big,",1.806620478630066,twitch,4,"big,"
4,"there's a big, big,",2.154900312423706,twitch,4,"big,"
1,big,12.034542083740234,twitch,5,big
2,"big, big",8.922284126281738,twitch,5,big
4,"a big, big, big",9.077468872070312,twitch,5,big
1,know,10.400792121887207,twitch,3,know
2,to know,6.143891334533691,twitch,3,know
4,I'd love to know,4.003504753112793,twitch,3,know
1,place,10.633182525634766,twitch,6,place
2,this place,6.756068706512451,twitch,6,place
4,know where this place,3.5133957862854004,twitch,6,place
1,where,11.376585006713867,twitch,4,where
2,know where,5.939553260803223,twitch,4,where
4,love to know where,6.248929977416992,twitch,4,where
1,the,12.734390258789062,twitch,4,the
2,on the,12.704998970031738,twitch,4,the
4,rocker like on the,11.356583595275879,twitch,4,the
1,sand,11.341263771057129,twitch,5,sand
2,the sand,8.559514045715332,twitch,5,sand
4,like on the sand,6.861658573150635,twitch,5,sand
1,on,11.154274940490723,twitch,3,on
2,like on,8.743189811706543,twitch,3,on
4,the rocker like on,7.644423961639404,twitch,3,on
1,mountain,10.173561096191406,twitch,7,mountain
2,the mountain,7.469013690948486,twitch,7,mountain
4,He's against the mountain,6.924610614776611,twitch,7,mountain
8,You can't see him. He's against the mountain,4.859247207641602,twitch,7,mountain
1,see,10.684712409973145,twitch,2,see
2,can't see,6.510914325714111,twitch,2,see
1,against,11.393451690673828,twitch,5,against
2,He's against,8.66063117980957,twitch,5,against
4,see him. He's against,9.109322547912598,twitch,5,against
1,with,11.736027717590332,twitch,7,with
2,Wednesday with,10.384804725646973,twitch,7,with
4,on a Wednesday with,8.907608985900879,twitch,7,with
8,let me go talk on a Wednesday with,7.4866228103637695,twitch,7,with
1,on,11.154274940490723,twitch,4,on
2,talk on,8.402419090270996,twitch,4,on
4,me go talk on,8.402352333068848,twitch,4,on
1,talk,9.441736221313477,twitch,3,talk
2,go talk,5.267725467681885,twitch,3,talk
4,let me go talk,1.598325490951538,twitch,3,talk
1,"just,",9.289301872253418,twitch,1,"just,"
2,"Let's just,",7.888210773468018,twitch,1,"just,"
1,"let's,",9.86579704284668,twitch,7,"let's,"
2,"be, let's,",8.653024673461914,twitch,7,"let's,"
4,"we gotta be, let's,",7.007447242736816,twitch,7,"let's,"
8,"Let's just, oh yeah, we gotta be, let's,",5.80197811126709,twitch,7,"let's,"
1,oh,10.938493728637695,twitch,2,oh
2,"just, oh",5.677495956420898,twitch,2,oh
1,road,11.003538131713867,twitch,4,road
2,this road,7.941262245178223,twitch,4,road
4,go down this road,5.3583984375,twitch,4,road
1,this,10.959673881530762,twitch,3,this
2,down this,9.812251091003418,twitch,3,this
4,We'll go down this,5.817047119140625,twitch,3,this
1,down,10.773820877075195,twitch,2,down
2,go down,6.2055277824401855,twitch,2,down
1,to,11.301959037780762,twitch,2,to
2,need to,8.330086708068848,twitch,2,to
1,I,11.117331504821777,twitch,6,I
2,"Yeah, I",5.890807151794434,twitch,6,I
4,"go peanut. Yeah, I",5.979726791381836,twitch,6,I
1,got,11.186014175415039,twitch,7,got
2,I got,7.47769021987915,twitch,7,got
4,"peanut. Yeah, I got",7.094905853271484,twitch,7,got
8,"We need to go peanut. Yeah, I got",6.8067946434021,twitch,7,got
1,this,10.959673881530762,twitch,6,this
2,down this,9.812251091003418,twitch,6,this
4,we lay down this,9.798263549804688,twitch,6,this
1,I,11.117331504821777,twitch,1,I
2,And I,6.398507595062256,twitch,1,I
1,we,11.5739107131958,twitch,3,we
2,see we,6.780088424682617,twitch,3,we
4,And I see we,4.602007865905762,twitch,3,we
1,right,10.864727020263672,twitch,7,right
2,guy right,4.9598469734191895,twitch,7,right
4,a little guy right,3.9584290981292725,twitch,7,right
8,There's a little- there's a little guy right,3.4505271911621094,twitch,7,right
1,guy,10.258659362792969,twitch,6,guy
2,little guy,5.710942268371582,twitch,6,guy
4,there's a little guy,5.8802056312561035,twitch,6,guy
1,there's,5.328185558319092,twitch,3,there's
2,little- there's,5.74459171295166,twitch,3,there's
4,There's a little- there's,4.238402843475342,twitch,3,there's
1,this,10.959673881530762,twitch,4,this
2,is this,9.967951774597168,twitch,4,this
4,matter this is this,8.531606674194336,twitch,4,this
1,this,10.959673881530762,twitch,2,this
2,matter this,8.92518138885498,twitch,2,this
1,is,11.129858016967773,twitch,5,is
2,this is,7.515775203704834,twitch,5,is
4,this is this is,7.421198844909668,twitch,5,is
1,There,9.425668716430664,twitch,3,There
2,food? There,3.0738236904144287,twitch,3,There
4,Where's this food? There,2.77388596534729,twitch,3,There
1,is!,8.601835250854492,twitch,5,is!
2,he is!,7.730040550231934,twitch,5,is!
4,food? There he is!,7.83914852142334,twitch,5,is!
1,There,9.425668716430664,twitch,6,There
2,is! There,3.7584068775177,twitch,6,There
4,There he is! There,2.9311227798461914,twitch,6,There
1,which,10.866917610168457,twitch,2,which
2,casino which,6.839569568634033,twitch,2,which
1,been,10.934855461120605,twitch,4,been
2,I've been,8.06264877319336,twitch,4,been
4,casino which I've been,7.817326545715332,twitch,4,been
1,on.,8.168004035949707,twitch,5,on.
2,been on.,7.083489894866943,twitch,5,on.
4,which I've been on.,7.21549654006958,twitch,5,on.
1,my,12.444364547729492,twitch,5,my
2,on my,10.981941223144531,twitch,5,my
4,pack symbol on my,9.784292221069336,twitch,5,my
1,symbol,8.163455963134766,twitch,3,symbol
2,pack symbol,6.953036308288574,twitch,3,symbol
4,see a pack symbol,6.388252258300781,twitch,3,symbol
1,pack,11.154749870300293,twitch,2,pack
2,a pack,6.037746906280518,twitch,2,pack
1,dead,11.196372032165527,twitch,7,dead
2,he dead,6.317816257476807,twitch,7,dead
4,"Oh, is he dead",2.935866594314575,twitch,7,dead
8,"Maybe he's not here. Oh, is he dead",2.6950206756591797,twitch,7,dead
1,he's,10.79698371887207,twitch,1,he's
2,Maybe he's,8.326299667358398,twitch,1,he's
1,he,11.501636505126953,twitch,6,he
2,is he,9.972282409667969,twitch,6,he
4,"here. Oh, is he",8.789406776428223,twitch,6,he
1,it's,9.313949584960938,twitch,2,it's
2,"buddy, it's",8.035232543945312,twitch,2,it's
1,one,10.6817045211792,twitch,3,one
2,it's one,3.54560923576355,twitch,3,one
4,"Okay, buddy, it's one",4.047114372253418,twitch,3,one
1,chicken.,5.65439510345459,twitch,4,chicken.
2,one chicken.,7.522959232330322,twitch,4,chicken.
4,"buddy, it's one chicken.",6.814065456390381,twitch,4,chicken.
1,be,11.872392654418945,twitch,1,be
2,To be,6.929900646209717,twitch,1,be
1,"fair,",11.025391578674316,twitch,2,"fair,"
2,"be fair,",8.118364334106445,twitch,2,"fair,"
1,stealing,9.284387588500977,twitch,5,stealing
2,are stealing,7.838736057281494,twitch,5,stealing
4,"fair, we are stealing",6.148343086242676,twitch,5,stealing
1,go,10.900910377502441,twitch,5,go
2,should go,6.7343034744262695,twitch,5,go
4,that? You should go,6.698051452636719,twitch,5,go
1,on,11.154274940490723,twitch,6,on
2,go on,9.22242546081543,twitch,6,on
4,You should go on,7.4532694816589355,twitch,6,on
1,should,10.274287223815918,twitch,4,should
2,You should,6.964150905609131,twitch,4,should
4,was that? You should,6.09295129776001,twitch,4,should
1,you,10.660537719726562,twitch,1,you
2,Don't you,5.216153621673584,twitch,1,you
1,of,12.024920463562012,twitch,6,of
2,care of,9.973454475402832,twitch,6,of
4,we'll take care of,4.51836633682251,twitch,6,of
1,"you,",9.85675048828125,twitch,7,"you,"
2,"of you,",8.914774894714355,twitch,7,"you,"
4,"take care of you,",8.600196838378906,twitch,7,"you,"
8,"Don't you worry, we'll take care of you,",9.388139724731445,twitch,7,"you,"
1,don't,7.345463752746582,twitch,1,don't
2,I don't,4.23712158203125,twitch,1,don't
1,what,10.599081993103027,twitch,3,what
2,care what,6.582311153411865,twitch,3,what
4,I don't care what,6.824159622192383,twitch,3,what
1,care,10.959562301635742,twitch,2,care
2,don't care,4.625856399536133,twitch,2,care
1,a,11.316549301147461,twitch,7,a
2,with a,11.642330169677734,twitch,7,a
4,take turns with a,11.659685134887695,twitch,7,a
8,"Wait, can we all take turns with a",10.650708198547363,twitch,7,a
1,we,11.5739107131958,twitch,2,we
2,can we,7.681988716125488,twitch,2,we
1,can,10.825804710388184,twitch,1,can
2,"Wait, can",3.4419162273406982,twitch,1,can
1,out,10.346115112304688,twitch,5,out
2,it out,6.085093021392822,twitch,5,out
4,was bought it out,3.9495468139648438,twitch,5,out
1,she,11.092260360717773,twitch,1,she
2,"Hey, she",5.677433013916016,twitch,1,she
1,bought,8.593082427978516,twitch,3,bought
2,was bought,4.474122524261475,twitch,3,bought
4,"Hey, she was bought",5.717393398284912,twitch,3,bought
1,there's,5.328185558319092,twitch,3,there's
2,"white, there's",5.318572044372559,twitch,3,there's
4,"There's a white, there's",1.8809809684753418,twitch,3,there's
1,there's,5.328185558319092,twitch,6,there's
2,"white, there's",5.318572044372559,twitch,6,there's
4,"there's a white, there's",1.8050569295883179,twitch,6,there's
1,a,11.316549301147461,twitch,1,a
2,There's a,8.183293342590332,twitch,1,a
1,of,12.024920463562012,twitch,6,of
2,one of,5.783963203430176,twitch,6,of
4,just kill one of,3.733353853225708,twitch,6,of
1,just,11.214090347290039,twitch,3,just
2,we just,7.768327713012695,twitch,3,just
4,"Wait, should we just",8.027762413024902,twitch,3,just
1,kill,10.769107818603516,twitch,4,kill
2,just kill,6.97028923034668,twitch,4,kill
4,should we just kill,6.230334758758545,twitch,4,kill
1,right,10.864727020263672,twitch,7,right
2,two right,7.621137619018555,twitch,7,right
4,pinned these two right,6.0680036544799805,twitch,7,right
8,"Rock, I should be pinned these two right",4.2743916511535645,twitch,7,right
1,pinned,9.322067260742188,twitch,4,pinned
2,be pinned,7.753297805786133,twitch,4,pinned
4,I should be pinned,5.032217025756836,twitch,4,pinned
1,be,11.872392654418945,twitch,3,be
2,should be,9.865177154541016,twitch,3,be
4,"Rock, I should be",7.585495948791504,twitch,3,be
1,to,11.301959037780762,twitch,5,to
2,ability to,10.39633560180664,twitch,5,to
4,"god, the ability to",9.296265602111816,twitch,5,to
1,kill,10.769107818603516,twitch,6,kill
2,to kill,7.459692478179932,twitch,6,kill
4,the ability to kill,8.374601364135742,twitch,6,kill
1,ability,9.480632781982422,twitch,4,ability
2,the ability,1.360819697380066,twitch,4,ability
4,"my god, the ability",1.809054970741272,twitch,4,ability
1,I,11.117331504821777,twitch,6,I
2,have I,6.887374401092529,twitch,6,I
4,I don't have I,8.52656364440918,twitch,6,I
1,not,10.92558479309082,twitch,2,not
2,or not,10.322368621826172,twitch,2,not
1,or,11.46521282196045,twitch,1,or
2,edible or,10.762201309204102,twitch,1,or
1,to,11.301959037780762,twitch,1,to
2,Have to,7.951542854309082,twitch,1,to
1,think,9.863617897033691,twitch,4,think
2,I think,5.887979984283447,twitch,4,think
4,to restart. I think,5.65420389175415,twitch,4,think
1,can,10.825804710388184,twitch,6,can
2,I can,5.415952682495117,twitch,6,can
4,I think I can,7.786790370941162,twitch,6,can
1,the,12.734390258789062,twitch,7,the
2,out the,12.475030899047852,twitch,7,the
4,Just testing out the,10.803595542907715,twitch,7,the
8,"Oh, shit. Oh, shit. Just testing out the",11.17412281036377,twitch,7,the
1,shit.,8.008996963500977,twitch,1,shit.
2,"Oh, shit.",6.777142524719238,twitch,1,shit.
1,shit.,8.008996963500977,twitch,3,shit.
2,"Oh, shit.",6.777142524719238,twitch,3,shit.
4,"Oh, shit. Oh, shit.",5.8439202308654785,twitch,3,shit.
1,don't,7.345463752746582,twitch,2,don't
2,we don't,5.751813888549805,twitch,2,don't
1,we,11.5739107131958,twitch,1,we
2,Yeah we,5.912321090698242,twitch,1,we
1,know,10.400792121887207,twitch,3,know
2,don't know,5.081944465637207,twitch,3,know
4,Yeah we don't know,4.92470121383667,twitch,3,know
1,some,11.931933403015137,twitch,7,some
2,need some,10.309724807739258,twitch,7,some
4,water. We need some,10.22127628326416,twitch,7,some
8,"Yeah, we need some water. We need some",8.158478736877441,twitch,7,some
1,need,10.85104751586914,twitch,2,need
2,we need,4.308902740478516,twitch,2,need
1,we,11.5739107131958,twitch,1,we
2,"Yeah, we",5.6652936935424805,twitch,1,we
1,to,11.301959037780762,twitch,6,to
2,take to,10.152823448181152,twitch,6,to
4,does it take to,8.47754192352295,twitch,6,to
1,many,11.224255561828613,twitch,1,many
2,How many,10.075263977050781,twitch,1,many
1,pin,11.509469985961914,twitch,7,pin
2,to pin,7.632051944732666,twitch,7,pin
4,it take to pin,8.00247859954834,twitch,7,pin
8,How many sets does it take to pin,5.653329372406006,twitch,7,pin
1,and,11.574933052062988,twitch,7,and
2,air and,12.396248817443848,twitch,7,and
4,find the air and,9.5813627243042,twitch,7,and
8,Did I have to find the air and,8.84206771850586,twitch,7,and
1,I,11.117331504821777,twitch,1,I
2,Did I,7.380054950714111,twitch,1,I
1,air,11.491446495056152,twitch,6,air
2,the air,7.933566570281982,twitch,6,air
4,to find the air,8.894010543823242,twitch,6,air
1,us,11.194427490234375,twitch,1,us
2,other us,8.102789878845215,twitch,1,us
1,had,11.16131591796875,twitch,7,had
2,never had,5.7141008377075195,twitch,7,had
4,god I've never had,5.93220329284668,twitch,7,had
8,other us oh my god I've never had,5.735243797302246,twitch,7,had
1,my,12.444364547729492,twitch,3,my
2,oh my,9.950507164001465,twitch,3,my
4,other us oh my,5.553893089294434,twitch,3,my
1,"move,",11.253218650817871,twitch,2,"move,"
2,"can't move,",7.951696872711182,twitch,2,"move,"
1,no,11.925097465515137,twitch,7,no
2,there's no,8.839916229248047,twitch,7,no
4,"just can't, there's no",8.416291236877441,twitch,7,no
8,"I can't move, I just can't, there's no",6.274277687072754,twitch,7,no
1,there's,5.328185558319092,twitch,6,there's
2,"can't, there's",5.261075496673584,twitch,6,there's
4,"I just can't, there's",4.74932336807251,twitch,6,there's
1,"it,",11.110934257507324,twitch,5,"it,"
2,"on it,",8.710723876953125,twitch,5,"it,"
4,"it, hop on it,",8.48256778717041,twitch,5,"it,"
1,"it,",11.110934257507324,twitch,2,"it,"
2,"on it,",8.710723876953125,twitch,2,"it,"
1,on,11.154274940490723,twitch,7,on
2,hop on,8.870511054992676,twitch,7,on
4,"on it, hop on",5.022076606750488,twitch,7,on
8,"Hop on it, hop on it, hop on",0.44880375266075134,twitch,7,on
1,you?,7.833011627197266,twitch,3,you?
2,behind you?,7.506096839904785,twitch,3,you?
4,Are you behind you?,6.950824737548828,twitch,3,you?
1,on,11.154274940490723,twitch,6,on
2,was on,6.739248275756836,twitch,6,on
4,you? He was on,6.5780792236328125,twitch,6,on
1,behind,11.124430656433105,twitch,2,behind
2,you behind,5.998737812042236,twitch,2,behind
1,Over,10.934874534606934,twitch,5,Over
2,B. Over,7.608190536499023,twitch,5,Over
4,"B, B, B. Over",7.819740295410156,twitch,5,Over
1,over,11.29223346710205,twitch,7,over
2,"here, over",8.501663208007812,twitch,7,over
4,"B. Over here, over",2.2629554271698,twitch,7,over
8,"B, B, B, B, B. Over here, over",1.7662725448608398,twitch,7,over
1,B.,10.236065864562988,twitch,4,B.
2,"B, B.",8.623377799987793,twitch,4,B.
4,"B, B, B, B.",9.805355072021484,twitch,4,B.
1,that's,6.693538665771484,twitch,7,that's
2,so that's,6.773218154907227,twitch,7,that's
4,"eyeballs now, so that's",6.88540506362915,twitch,7,that's
